so-11353603-1-1,gh-0-2-80-90
so-5552950-3-1,gh-1-1-56-94,Rename,Update_Constant_Value,Change_Method_Call,Inline_Field,Change_Comment,Update_Type
so-5552950-3-1,gh-10-2-39-72,Rename,Change_Catch_Block,Update_Constant_Value,Change_Method_Call,Change_Logging,Change_Comment,Change_Annotation,Update_Type
so-5552950-3-1,gh-14-1-15-55,Rename,Update_Constant_Value,Change_Comment,Update_Type,Change_Access_Modifier
so-18004334-15-1,gh-5-1-244-261,Change_Access_Modifier
so-18004334-15-1,gh-3-1-220-249,Change_Access_Modifier
so-16386066-1-1,gh-0-1-105-128,Rename
so-6163701-9-4,gh-3-1-270-283,Change_Method_Call
so-6163701-9-4,gh-4-1-371-378,Rename,Change_Method_Call,Change_Conditional_Expression,Update_Type
so-6163701-9-4,gh-5-1-281-293,Change_Method_Call
so-7420690-0-1,gh-4-1-333-386,Rename,Change_Method_Call,Insert_If_Check,Change_Comment,Update_Type
so-13592567-0-2,gh-10-1-49-59,Change_Access_Modifier
so-13592567-0-2,gh-14-1-80-106,Rename,Insert_Final_Modifier,Insert_Delete_Thrown_Exception,Change_Method_Call,Insert_Delete_Try_Catch,Change_Comment,Update_Type
so-7631893-2-3,gh-2-1-69-89,Change_Access_Modifier
so-7219095-0-1,gh-0-1-30-62,Rename,Update_Constant_Value,Change_Method_Call,Change_Access_Modifier
so-7361989-1-1,gh-2-1-89-106
so-22563297-0-2,gh-1-1-257-301,Rename,Update_Constant_Value,Delete_UnKnown_Variable_Or_Call,Change_Comment,Change_Annotation
so-12576420-3-1,gh-1-1-625-642,Change_Access_Modifier
so-4800910-0-1,gh-0-1-16-41,Insert_If_Check,Change_Comment
so-140430-0-2,gh-3-1-71-87,Rename,Change_Curly_Brace,Change_Access_Modifier
so-24313590-0-1,gh-0-1-205-214,Rename
so-14815588-0-1,gh-0-2-38-59,Change_Method_Call,Insert_If_Check,Declare_Unknown_Variable
so-34542473-0-1,gh-1-1-154-185,Rename,Change_Catch_Block,Change_Curly_Brace,Change_Comment,Factor_Out_Constant,Change_Annotation,Change_Access_Modifier
so-5740935-0-4,gh-0-1-108-129,Rename
so-28303955-2-4,gh-6-1-68-88,Change_Method_Call,Change_Conditional_Expression
so-33711983-1-1,gh-0-1-78-161,Change_Method_Call,Change_Conditional_Expression,Insert_Delete_Try_Catch,Insert_If_Check,Declare_Unknown_Variable,Change_Access_Modifier
so-33711983-1-1,gh-1-1-79-167,Handle_New_Exception,Rename,Change_Curly_Brace,Change_Method_Call,Change_Conditional_Expression,Insert_Delete_Try_Catch,Insert_If_Check,Change_Logging,Change_Comment,Declare_Unknown_Variable,Update_Type
so-36324030-0-1,gh-1-2-137-147,Rename,Update_Constant_Value,Change_Method_Call,Change_Comment
so-24043510-1-1,gh-3-1-45-65,Update_Type
so-3758653-0-2,gh-7-1-189-212,Rename,Insert_Final_Modifier,Change_Method_Call,Resolve_Local_Method_Call,Inline_Field,Change_Comment
so-5332068-1-1,gh-0-1-20-52
so-24638963-8-1,gh-0-1-127-145,Rename,Update_Constant_Value
so-13381228-1-5,gh-2-2-171-201,Insert_Final_Modifier,Change_Method_Call,Insert_If_Check,Change_Access_Modifier
so-28797981-11-1,gh-0-1-146-165,Change_Curly_Brace,Update_Constant_Value,Change_Comment
so-6996263-2-1,gh-0-1-386-396
so-35247072-5-1,gh-1-1-137-158,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check
so-35247072-5-1,gh-0-1-146-160,Rename,Change_Method_Call,Change_Conditional_Expression,Update_Type
so-35247072-5-1,gh-2-1-151-185,Rename,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check,Update_Type
so-26654728-2-1,gh-0-1-46-78,Rename,Change_Logging
so-19982338-2-2,gh-8-1-64-123,Rename,Change_Logging
so-19982338-2-2,gh-7-2-55-121,Rename,Change_Catch_Block,Change_Method_Call,Change_Logging
so-35247072-32-1,gh-0-1-337-354,Rename,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Access_Modifier
so-35247072-32-1,gh-2-2-221-252,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Insert_If_Check
so-35247072-32-1,gh-1-1-248-279,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Insert_If_Check
so-11926880-3-1,gh-8-1-187-256
so-22468194-0-1,gh-0-1-1211-1224,Change_Comment
so-7898685-0-1,gh-3-1-70-108,Rename,Insert_Final_Modifier,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Comment,Update_Type
so-10235381-3-1,gh-6-1-71-101,Handle_New_Exception,Rename,Change_Catch_Block,Insert_Final_Modifier,Change_Curly_Brace,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check,Change_Logging,Factor_Out_Constant,Change_Annotation
so-10235381-3-1,gh-5-1-63-96,Rename,Change_Catch_Block,Change_Method_Call,Change_Annotation
so-10235381-3-1,gh-7-1-65-99,Rename,Change_Method_Call,Change_Annotation
so-10235381-3-1,gh-3-5-63-96,Rename,Change_Annotation
so-3495908-0-6,gh-11-2-157-175,Change_Curly_Brace
so-16562265-0-2,gh-0-1-466-488,Rename,Update_Constant_Value
so-28510031-1-2,gh-7-1-18-66,Rename
so-30050134-4-1,gh-74-1-97-167,Rename,Change_Method_Call,Insert_If_Check,Change_Comment,Change_Annotation,Change_Access_Modifier
so-5646121-5-2,gh-1-2-24-40
so-33320829-1-1,gh-7-1-18-66,Rename,Change_Method_Call,Change_Conditional_Expression
so-8058442-0-1,gh-0-1-306-321,Rename
so-1201102-0-3,gh-22-1-67-92,Rename,Change_Method_Call,Insert_Delete_Try_Catch,Update_Type,Change_Access_Modifier
so-15000857-3-1,gh-0-1-62-100
so-938657-1-6,gh-10-1-123-138,Change_Method_Call
so-10621553-2-1,gh-2-2-24-36
so-25806229-2-1,gh-0-2-37-60,Change_Method_Call
so-1499540-0-1,gh-0-1-332-392,Change_Comment,Update_Type
so-25379180-0-2,gh-2-1-127-152,Insert_If_Check,Change_Comment
so-11189384-12-1,gh-1-1-361-377
so-6193434-3-1,gh-0-1-89-122,Change_Method_Call,Change_Comment,Change_Annotation,Update_Type
so-6193434-3-1,gh-4-1-75-114,Change_Method_Call,Change_Comment,Update_Type
so-11307864-0-1,gh-1-1-45-71,Rename,Insert_Final_Modifier,Change_Curly_Brace,Update_Constant_Value,Change_Conditional_Expression,Factor_Out_Constant
so-2864923-0-3,gh-22-1-1825-1847,Insert_Final_Modifier,Change_Method_Call,Insert_If_Check,Change_Access_Modifier
so-13375811-3-2,gh-17-1-13-35,Change_Curly_Brace,Change_Method_Call,Change_Conditional_Expression
so-13375811-3-2,gh-16-3-62-81,Change_Annotation
so-23365536-15-3,gh-1-1-161-248,Rename
so-23365536-15-3,gh-0-1-153-235
so-2951641-0-1,gh-2-1-18-43,Change_Catch_Block,Change_Method_Call
so-2951641-0-1,gh-1-1-27-52,Change_Method_Call
so-29946540-11-3,gh-1-2-193-216,Change_Method_Call,Insert_If_Check,Change_Logging,Change_Comment
so-19965362-0-1,gh-6-1-76-114,Rename,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Comment,Change_Access_Modifier
so-14612564-0-1,gh-1-1-54-82,Change_Catch_Block,Insert_Final_Modifier,Update_Type,Change_Access_Modifier
so-31629308-2-1,gh-0-1-1045-1066,Change_Method_Call,Insert_If_Check
so-30641030-0-1,gh-0-1-39-69,Rename,Change_Curly_Brace,Change_Comment
so-21986475-0-1,gh-2-3-15-66,Change_Catch_Block,Change_Logging,Change_Access_Modifier
so-21986475-0-1,gh-3-1-29-79,Rename,Change_Catch_Block,Update_Constant_Value,Change_Logging,Change_Access_Modifier
so-21986475-0-1,gh-1-7-299-350,Change_Catch_Block,Change_Logging
so-39141846-3-1,gh-2-1-62-368,Change_Method_Call
so-12320716-4-1,gh-2-1-22-38
so-14824200-0-1,gh-12-1-1825-1847,Insert_Final_Modifier,Change_Curly_Brace,Change_Method_Call,Change_Access_Modifier
so-10048884-0-1,gh-0-1-159-227,Change_Comment,Change_Annotation
so-4761689-0-3,gh-0-1-200-325,Rename,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Comment,Change_Access_Modifier
so-4761689-0-3,gh-2-1-334-433,Rename,Update_Constant_Value,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Insert_If_Check,Change_Logging,Change_Comment,Update_Type,Change_Access_Modifier
so-4761689-0-3,gh-1-2-19-159,Insert_Final_Modifier,Update_Constant_Value,Change_Method_Call,Update_Type,Change_Access_Modifier
so-26892658-2-1,gh-1-1-77-110,Change_Method_Call,Insert_If_Check,Update_Type,Change_Access_Modifier
so-26892658-2-1,gh-0-1-85-112,Change_Comment,Update_Type
so-5560634-0-5,gh-3-1-55-87,Rename,Update_Constant_Value,Change_Access_Modifier
so-5560634-0-5,gh-1-1-135-174,Rename,Change_Catch_Block,Update_Constant_Value
so-5560634-0-5,gh-5-1-10-41,Rename,Update_Constant_Value,Change_Access_Modifier
so-18966430-0-1,gh-5-2-157-175,Rename,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check
so-18046750-0-2,gh-11-2-157-175,Change_Curly_Brace,Change_Access_Modifier
so-14983747-2-1,gh-1-2-83-153,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check,Change_Comment
so-29446830-1-1,gh-70-1-64-76,Rename,Insert_Final_Modifier,Update_Constant_Value
so-29446830-1-1,gh-69-1-50-62,Rename,Insert_Final_Modifier
so-22589715-3-1,gh-1-1-170-195,Update_Constant_Value,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check
so-22589715-3-1,gh-2-1-181-206,Update_Constant_Value,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check,Change_Comment,Factor_Out_Constant
so-25462286-15-1,gh-2-2-31-43,Rename
so-25462286-15-1,gh-1-11-121-134,Change_Method_Call
so-16800527-1-2,gh-2-1-216-259,Change_Method_Call,Change_Conditional_Expression
so-16800527-1-2,gh-0-2-20-49,Change_Method_Call,Change_Comment,Change_Access_Modifier,Update_Type
so-13986063-4-3,gh-0-1-55-91,Change_Curly_Brace,Update_Constant_Value,Change_Comment,Update_Type
so-672775-4-1,gh-0-1-145-201,Handle_New_Exception,Rename,Insert_Delete_Thrown_Exception,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Conditional_Expression,Insert_Delete_Try_Catch,Insert_If_Check,Change_Comment
so-14230668-13-1,gh-23-1-24-42
so-22445878-1-1,gh-4-1-54-66,Rename,Change_Method_Call,Factor_Out_Constant
so-22445878-1-1,gh-3-1-39-52,Rename,Update_Constant_Value,Change_Method_Call,Factor_Out_Constant
so-10600736-0-7,gh-35-1-268-284,Change_Method_Call,Change_Conditional_Expression
so-10600736-0-7,gh-29-1-18-43,Change_Method_Call
so-14885950-0-1,gh-9-1-119-160,Rename,Change_Catch_Block,Change_Logging,Change_Comment,Factor_Out_Constant,Update_Type
so-21940193-2-1,gh-0-2-216-242,Rename
so-31694986-3-1,gh-0-1-40-59
so-7592883-1-1,gh-0-1-81-97,Rename,Change_Method_Call,Insert_If_Check
so-18004334-7-1,gh-4-1-181-206,Change_Catch_Block,Change_Curly_Brace,Delete_UnKnown_Variable_Or_Call,Change_Logging
so-5402769-0-1,gh-3-1-37-69
so-34675427-2-1,gh-0-1-64-90,Change_Comment
so-23365536-14-3,gh-2-1-126-159,Handle_New_Exception,Rename,Insert_Delete_Thrown_Exception
so-23365536-14-3,gh-1-1-119-151,Handle_New_Exception,Change_Conditional_Expression,Insert_If_Check,Insert_Delete_Try_Catch,Change_Finally
so-25462286-10-1,gh-4-11-73-89,Rename,Change_Method_Call,Change_Comment,Change_Access_Modifier
so-25462286-10-1,gh-1-3-223-241,Change_Comment,Update_Type
so-19982451-2-1,gh-1-1-74-135
so-19982451-2-1,gh-3-1-45-104,Change_Logging
so-19982451-2-1,gh-0-1-113-176,Rename,Update_Constant_Value,Change_Method_Call,Change_Conditional_Expression,Inline_Field,Insert_Delete_Try_Catch,Insert_If_Check,Change_Logging,Change_Annotation
so-19982451-2-1,gh-4-1-25-88,Change_Logging,Change_Annotation
so-6011906-1-1,gh-0-1-50-84,Change_Access_Modifier
so-4407803-1-3,gh-4-3-48-73,Rename
so-11189384-11-1,gh-1-1-326-359
so-13007325-4-2,gh-7-2-12-38,Change_Comment
so-13007325-4-2,gh-10-1-55-86,Handle_New_Exception,Insert_Delete_Thrown_Exception,Change_Method_Call,Insert_Delete_Try_Catch,Change_Comment
so-13007325-4-2,gh-6-1-190-219,Update_Constant_Value,Change_Method_Call,Change_Comment
so-13007325-4-2,gh-0-1-84-117,Handle_New_Exception,Change_Method_Call,Update_Exception_Type,Change_Comment,Update_Type
so-13007325-4-2,gh-1-10-26-55,Change_Method_Call,Change_Comment
so-15612964-3-3,gh-0-1-254-374,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check
so-2793959-1-1,gh-2-4-99-130
so-2581754-1-1,gh-1-1-82-101,Rename
so-2581754-1-1,gh-0-1-60-80,Rename
so-9435874-0-1,gh-0-1-44-105,Handle_New_Exception,Rename,Insert_Delete_Thrown_Exception,Change_Curly_Brace,Update_Constant_Value,Change_Method_Call,Insert_If_Check,Insert_Delete_Try_Catch,Update_Type
so-28055086-1-1,gh-0-1-68-87,Rename,Change_Catch_Block,Change_Annotation
so-28224544-0-1,gh-1-1-117-199,Rename,Change_Method_Call,Change_Comment,Update_Type,Change_Access_Modifier
so-7306536-1-1,gh-0-1-958-998,Rename,Update_Constant_Value,Change_Method_Call,Change_Comment,Change_Annotation,Change_Access_Modifier,Update_Type
so-1269907-0-1,gh-4-1-59-102,Rename,Change_Comment
so-1269907-0-1,gh-5-1-193-228,Rename,Insert_Delete_Thrown_Exception,Change_Method_Call,Change_Comment,Update_Type
so-1269907-0-1,gh-2-1-399-443,Insert_Delete_Thrown_Exception,Change_Method_Call,Insert_Delete_Try_Catch,Change_Comment
so-1269907-0-1,gh-3-1-188-227,Rename,Insert_Delete_Thrown_Exception,Change_Method_Call,Insert_Delete_Try_Catch,Change_Comment,Update_Type
so-11189384-6-1,gh-1-1-142-165
so-453067-0-4,gh-1-1-133-160,Handle_New_Exception,Rename,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check,Insert_Delete_Try_Catch,Change_Comment,Change_Finally,Change_Access_Modifier
so-453067-0-4,gh-10-1-60-85,Handle_New_Exception,Rename,Change_Method_Call,Update_Exception_Type,Insert_Delete_Try_Catch,Change_Comment,Change_Finally,Update_Type
so-453067-0-4,gh-12-1-121-141,Rename,Insert_Delete_Try_Catch,Change_Finally,Change_Access_Modifier
so-453067-0-4,gh-2-1-22-53,Handle_New_Exception,Rename,Insert_Delete_Thrown_Exception,Change_Method_Call,Insert_Delete_Try_Catch,Update_Type
so-5093734-0-1,gh-0-1-49-62,Rename,Update_Constant_Value,Change_Method_Call,Update_Type
so-36312079-0-1,gh-0-1-27-48,Change_Annotation
so-2951193-0-1,gh-1-1-172-189,Handle_New_Exception,Rename,Insert_Delete_Thrown_Exception,Change_Method_Call,Update_Exception_Type,Change_Logging,Change_Comment,Update_Type,Change_Access_Modifier
so-14989037-0-1,gh-1-2-726-752,Change_Method_Call
so-3923182-3-1,gh-2-1-216-235,Rename,Change_Catch_Block,Update_Type,Change_Access_Modifier
so-9704912-5-1,gh-0-1-33-105,Change_Curly_Brace,Update_Constant_Value,Change_Conditional_Expression,Update_Type
so-1835577-0-2,gh-18-1-54-109,Change_Method_Call,Change_Comment,Update_Type
so-11042773-4-1,gh-0-1-18-35,Update_Constant_Value
so-16485989-0-1,gh-0-1-237-264,Rename,Update_Constant_Value,Change_Logging
so-28510031-2-2,gh-5-1-68-88,Change_Conditional_Expression
so-123305-0-7,gh-13-1-94-116,Rename,Change_Method_Call,Change_Comment
so-123305-0-7,gh-4-3-620-641,Update_Constant_Value,Change_Comment,Change_Access_Modifier
so-19592492-0-7,gh-24-1-200-245,Change_Curly_Brace,Change_Method_Call,Insert_If_Check,Change_Comment,Change_Access_Modifier
so-10872497-0-1,gh-2-1-19-43,Handle_New_Exception,Insert_Delete_Thrown_Exception,Change_Curly_Brace,Update_Constant_Value,Change_Conditional_Expression,Update_Exception_Type,Change_Comment,Change_Access_Modifier,Update_Type
so-10872497-0-1,gh-3-1-18-39,Update_Constant_Value,Change_Comment
so-10872497-0-1,gh-0-3-13-44,Rename,Change_Comment
so-10872497-0-1,gh-8-2-16-40,Change_Comment
so-10872497-0-1,gh-7-1-47-73,Update_Constant_Value,Change_Comment
so-13913206-1-3,gh-10-1-70-102,Change_Comment,Update_Type
so-7166058-0-1,gh-4-2-26-45,Rename,Insert_Final_Modifier,Change_Method_Call,Change_Comment,Change_Annotation,Update_Type
so-7166058-0-1,gh-5-1-27-51,Rename,Insert_Final_Modifier,Change_Method_Call,Change_Comment,Change_Annotation,Update_Type
so-7166058-0-1,gh-18-1-20-39,Rename,Change_Method_Call,Change_Comment,Change_Annotation,Update_Type
so-7166058-0-1,gh-17-1-41-60,Rename,Change_Method_Call,Change_Comment,Change_Annotation,Update_Type
so-7528129-36-1,gh-4-1-526-563,Change_Method_Call
so-2103608-0-1,gh-4-2-68-78,Change_Access_Modifier
so-30281205-1-1,gh-3-1-165-201,Handle_New_Exception,Update_Constant_Value,Change_Method_Call,Insert_Delete_Try_Catch,Insert_If_Check,Change_Comment
so-3366603-0-1,gh-2-1-358-393,Rename,Change_Curly_Brace,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check
so-13649579-2-1,gh-0-2-25-64
so-33070838-0-1,gh-1-1-39-57,Rename,Change_Catch_Block,Insert_Final_Modifier,Change_Method_Call,Change_Conditional_Expression,Change_Logging,Change_Comment,Change_Annotation,Update_Type,Change_Access_Modifier
so-5552950-5-1,gh-1-1-56-94,Rename,Update_Constant_Value,Change_Method_Call,Inline_Field,Change_Comment,Update_Type
so-5552950-5-1,gh-10-2-39-72,Change_Catch_Block,Change_Method_Call,Change_Logging,Change_Comment,Change_Annotation,Update_Type
so-5552950-5-1,gh-14-1-15-55,Rename,Update_Constant_Value,Change_Comment,Update_Type,Change_Access_Modifier
so-12543803-0-1,gh-1-1-87-124,Change_Method_Call,Change_Access_Modifier
so-12543803-0-1,gh-2-1-33-63,Rename,Change_Method_Call,Inline_Field,Change_Access_Modifier
so-3348150-2-1,gh-1-1-58-89,Rename,Change_Method_Call,Insert_If_Check
so-3348150-2-1,gh-2-1-90-131,Change_Method_Call,Inline_Field,Change_Comment
so-10554128-0-1,gh-0-1-15-44,Rename,Change_Method_Call,Change_Conditional_Expression,Change_Comment,Change_Access_Modifier,Update_Type
so-2793959-0-1,gh-0-1-35-97,Change_Annotation
so-7295931-2-1,gh-1-1-24-36
so-10358260-0-1,gh-0-1-104-134,Rename,Update_Constant_Value,Change_Method_Call,Inline_Field,Change_Annotation,Update_Type,Change_Access_Modifier
so-10303676-0-4,gh-1-1-22-87,Rename,Update_Constant_Value,Change_Method_Call,Insert_If_Check,Change_Logging,Declare_Unknown_Variable,Change_Annotation
so-23291236-4-1,gh-0-1-66-96
so-6163701-12-2,gh-6-1-341-363,Rename,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Update_Type
so-6163701-12-2,gh-5-1-317-339,Update_Constant_Value,Change_Method_Call
so-6163701-12-2,gh-4-1-304-330,Update_Constant_Value,Change_Method_Call,Insert_If_Check,Update_Type
so-10034633-1-1,gh-1-1-52-130,Insert_If_Check,Update_Type
so-10034633-1-1,gh-0-1-29-97,Change_Annotation
so-6378872-4-2,gh-0-2-56-89
so-7917978-1-5,gh-0-1-60-86,Change_Comment
so-17503823-3-11,gh-1-3-48-81
so-22760080-0-1,gh-0-1-328-342,Rename,Insert_Final_Modifier,Update_Constant_Value,Change_Method_Call,Change_Annotation
so-29370316-2-1,gh-4-1-68-88,Delete_UnKnown_Variable_Or_Call,Change_Conditional_Expression
so-11189384-2-1,gh-1-1-38-64
so-60306-0-1,gh-1-1-31-102,Delete_UnKnown_Variable_Or_Call,Close_Stream,Change_Method_Call,Inline_Field,Insert_If_Check,Update_Type
so-60306-0-1,gh-2-1-38-76,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Conditional_Expression,Insert_If_Check,Change_Access_Modifier
so-60306-0-1,gh-0-1-30-89
so-1271148-2-2,gh-4-6-176-188,Change_Access_Modifier
so-1271148-2-2,gh-10-1-106-118,Change_Access_Modifier
so-16313906-0-1,gh-5-1-63-140,Change_Method_Call,Change_Annotation,Change_Access_Modifier
so-26892658-1-1,gh-0-1-45-83,Insert_Final_Modifier,Change_Curly_Brace,Change_Method_Call,Insert_If_Check,Change_Comment,Update_Type
so-26892658-1-1,gh-4-1-40-75,Change_Access_Modifier,Update_Type
so-22947052-0-1,gh-0-1-264-285,Change_Curly_Brace,Change_Conditional_Expression,Update_Type
so-26823209-0-2,gh-0-1-126-167,Rename,Change_Access_Modifier
so-15196299-0-1,gh-3-1-47-77,Handle_New_Exception,Rename,Insert_Final_Modifier,Change_Curly_Brace,Change_Method_Call,Insert_Delete_Try_Catch,Change_Logging,Change_Comment,Declare_Unknown_Variable,Factor_Out_Constant,Change_Access_Modifier
so-26543290-1-2,gh-3-1-251-272,Insert_Final_Modifier,Change_Method_Call,Change_Access_Modifier
so-7528129-1-1,gh-2-1-105-129,Rename,Update_Constant_Value,Change_Comment,Change_Access_Modifier,Update_Type
so-28453016-2-3,gh-7-1-66-102,Change_Method_Call,Insert_If_Check,Change_Access_Modifier
so-20426634-19-1,gh-6-2-221-295,Rename,Update_Constant_Value,Change_Method_Call,Change_Conditional_Expression
so-20426634-19-1,gh-3-1-162-245,Update_Constant_Value,Change_Method_Call,Change_Conditional_Expression,Change_Access_Modifier
so-20426634-19-1,gh-10-1-545-605,Insert_Final_Modifier,Change_Curly_Brace,Change_Method_Call,Change_Conditional_Expression
so-10383164-0-3,gh-6-1-189-256,Change_Method_Call,Resolve_Local_Method_Call,Insert_If_Check
so-1399432-2-1,gh-0-5-49-67
so-25156708-3-1,gh-1-1-42-81,Change_Method_Call,Change_Conditional_Expression,Change_Logging
so-25156708-3-1,gh-0-1-56-106,Rename,Update_Constant_Value,Change_Method_Call,Change_Conditional_Expression,Change_Logging,Change_Annotation
so-28597278-1-1,gh-0-1-509-556,Change_Curly_Brace,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Conditional_Expression,Resolve_Local_Method_Call,Change_Access_Modifier
so-9470843-2-2,gh-0-1-274-317,Rename
so-27934594-7-1,gh-1-1-57-88,Handle_New_Exception,Rename,Change_Curly_Brace,Insert_Delete_Try_Catch
so-27934594-7-1,gh-0-1-31-55
so-11201917-2-1,gh-5-1-45-87,Rename,Insert_Final_Modifier,Change_Method_Call,Change_Conditional_Expression
so-10712949-3-1,gh-0-1-66-82,Change_Method_Call
so-11135800-0-2,gh-12-1-346-390,Rename,Delete_UnKnown_Variable_Or_Call,Change_Comment,Change_Access_Modifier
so-11135800-0-2,gh-13-1-427-466,Rename,Delete_UnKnown_Variable_Or_Call,Change_Method_Call,Change_Conditional_Expression,Change_Comment,Change_Access_Modifier
so-21940193-3-1,gh-1-2-260-275,Handle_New_Exception,Rename,Insert_Delete_Thrown_Exception,Change_Method_Call,Factor_Out_Constant,Change_Access_Modifier
so-21940193-3-1,gh-0-2-244-258,Handle_New_Exception,Rename,Insert_Delete_Thrown_Exception,Change_Method_Call,Factor_Out_Constant,Change_Access_Modifier
so-12345118-2-1,gh-0-1-28-52,Update_Type
so-12345118-2-1,gh-1-1-29-53,Update_Constant_Value,Change_Method_Call,Update_Type
so-24017605-3-1,gh-1-1-77-146,Insert_Final_Modifier,Change_Method_Call,Change_Conditional_Expression
so-559781-1-6,gh-0-1-49-77
so-5552950-6-1,gh-9-1-15-55,Rename,Update_Constant_Value,Change_Method_Call,Change_Comment,Change_Annotation,Update_Type,Change_Access_Modifier
so-16909994-7-2,gh-0-2-121-189,Rename,Insert_If_Check,Declare_Unknown_Variable
